D	Black Death	Swine Flu	Ebola	Saturday Night Fever	Yellow Fever
E	Swine Flu	Ebola	Black Death	Yellow Fever	Saturday Night Fever
A	Saturday Night Fever	Swine Flu	Yellow Fever	Ebola	Black Death
D	Mork	Spock	Stitch	Cloth	E.T.
C	E.T.	Stitch	Cloth	Mork	Spock
B	Stitch	Cloth	E.T.	Mork	Spock
E	Mork	Spock	Stitch	E.T.	Cloth
E	E.T.	Stitch	Mork	Spock	Cloth
B	Neil Patrick Harris	Peter Jennings	Gary Coleman	Lucy Liu	Sarah Michelle Gellar
C	Lucy Liu	Gary Coleman	Peter Jennings	Sarah Michelle Gellar	Neil Patrick Harris
D	Neil Patrick Harris	Sarah Michelle Gellar	Gary Coleman	Peter Jennings	Lucy Liu
C	Lucy Liu	Gary Coleman	Peter Jennings	Neil Patrick Harris	Sarah Michelle Gellar
D	Sarah Michelle Gellar	Gary Coleman	Neil Patrick Harris	Peter Jennings	Lucy Liu
A	Backstreet Boys	Pink Floyd	Queen	AC/DC	The Rolling Stones
B	Pink Floyd	Backstreet Boys	AC/DC	The Rolling Stones	Queen
A	Backstreet Boys	Pink Floyd	The Rolling Stones	AC/DC	Queen
B	Queen	Backstreet Boys	Pink Floyd	AC/DC	The Rolling Stones
D	Pink Floyd	Queen	AC/DC	Backstreet Boys	The Rolling Stones
E	Lansing	Austin	Salem	Sacramento	Seattle
E	Sacramento	Lansing	Austin	Salem	Seattle
C	Austin	Sacramento	Seattle	Salem	Lansing
D	Lansing	Austin	Sacramento	Seattle	Salem
B	Lansing	Seattle	Sacramento	Salem	Austin
C	Persian	Manx	Labrador	Siamese	Tonkinese
D	Persian	Manx	Siamese	Labrador	Tonkinese
C	Manx	Siamese	Labrador	Tonkinese	Persian
E	Manx	Tonkinese	Siamese	Persian	Labrador
C	Manx	Persian	Labrador	Tonkinese	Siamese
C	Obama	Clinton	Blair	Lincoln	Roosevelt
C	Roosevelt	Clinton	Blair	Obama	Lincoln
B	Lincoln	Blair	Roosevelt	Clinton	Obama
A	Blair	Obama	Clinton	Lincoln	Roosevelt
C	Clinton	Lincoln	Blair	Obama	Roosevelt
A	Dan Ackroyd	Dear Abby	Dan Savage	Miss Manners	Ann Landers
A	Dan Ackroyd	Dear Abby	Miss Manners	Dan Savage	Ann Landers
D	Miss Manners	Dear Abby	Dan Savage	Dan Ackroyd	Ann Landers
E	Miss Manners	Ann Landers	Dan Savage	Dear Abby	Dan Ackroyd
E	Miss Manners	Dear Abby	Dan Savage	Ann Landers	Dan Ackroyd
E	Columbia	Endeavour	Atlantis	Challenger	Pathfinder
E	Endeavour	Challenger	Atlantis	Columbia	Pathfinder
A	Pathfinder	Columbia	Endeavour	Atlantis	Challenger
E	Atlantis	Columbia	Challenger	Endeavour	Pathfinder
D	Endeavour	Columbia	Challenger	Pathfinder	Atlantis
D	Abraham	Jesus	Moses	Bruegel	Noah
A	Bruegel	Jesus	Abraham	Noah	Moses
D	Moses	Abraham	Noah	Bruegel	Jesus
B	Jesus	Bruegel	Noah	Moses	Abraham
A	Bruegel	Abraham	Jesus	Moses	Noah
B	Jif	Smuckers	Peter Pan	Skippy	Kraft
B	Jif	Smuckers	Skippy	Peter Pan	Kraft
C	Jif	Kraft	Smuckers	Skippy	Peter Pan
C	Jif	Peter Pan	Smuckers	Kraft	Skippy
A	Smuckers	Peter Pan	Jif	Kraft	Skippy
D	Goldfinger	Octopussy	Thunderball	E.T.	Moonraker
C	Moonraker	Goldfinger	E.T.	Octopussy	Thunderball
C	Goldfinger	Moonraker	E.T.	Octopussy	Thunderball
B	Thunderball	E.T.	Goldfinger	Moonraker	Octopussy
A	E.T.	Moonraker	Octopussy	Goldfinger	Thunderball
E	Lone Ranger	Shane	Roy Rogers	Hopalong Cassidy	Babe Ruth
B	Shane	Babe Ruth	Hopalong Cassidy	Roy Rogers	Lone Ranger
E	Roy Rogers	Hopalong Cassidy	Shane	Lone Ranger	Babe Ruth
A	Babe Ruth	Shane	Lone Ranger	Roy Rogers	Hopalong Cassidy
A	Babe Ruth	Lone Ranger	Shane	Roy Rogers	Hopalong Cassidy
A	Cabaret	King Lear	Hamlet	Macbeth	Othello
B	Othello	Cabaret	King Lear	Macbeth	Hamlet
A	Cabaret	Othello	Hamlet	Macbeth	King Lear
C	Hamlet	King Lear	Cabaret	Macbeth	Othello
A	Cabaret	Othello	Macbeth	Hamlet	King Lear
E	Jewel	Cher	Bjork	Madonna	Bono
A	Bono	Jewel	Madonna	Cher	Bjork
E	Cher	Jewel	Bjork	Madonna	Bono
B	Bjork	Bono	Cher	Madonna	Jewel
B	Bjork	Bono	Madonna	Jewel	Cher
B	Pat	Albert	Sam	Alex	Chris
E	Sam	Chris	Pat	Alex	Albert
B	Sam	Albert	Alex	Pat	Chris
A	Albert	Alex	Sam	Pat	Chris
C	Pat	Chris	Albert	Alex	Sam
B	Norway	Ireland	Denmark	Iceland	Sweden
C	Iceland	Denmark	Ireland	Sweden	Norway
D	Iceland	Norway	Denmark	Ireland	Sweden
E	Sweden	Iceland	Norway	Denmark	Ireland
E	Norway	Iceland	Sweden	Denmark	Ireland
C	Chobani	Dannon	Heinz	Fage	Yoplait
C	Fage	Yoplait	Heinz	Chobani	Dannon
C	Chobani	Yoplait	Heinz	Fage	Dannon
C	Chobani	Dannon	Heinz	Fage	Yoplait
E	Dannon	Yoplait	Chobani	Fage	Heinz
D	Ford	Toyota	Volkswagen	Schwinn	Honda
E	Toyota	Honda	Volkswagen	Ford	Schwinn
C	Ford	Volkswagen	Schwinn	Honda	Toyota
B	Ford	Schwinn	Honda	Volkswagen	Toyota
B	Toyota	Schwinn	Ford	Volkswagen	Honda
B	The Deathly Hallows	The Name of the Rose	The Prisoner of Azkaban	The Chamber of Secrets	The Goblet of Fire
D	The Prisoner of Azkaban	The Goblet of Fire	The Deathly Hallows	The Name of the Rose	The Chamber of Secrets
E	The Goblet of Fire	The Prisoner of Azkaban	The Chamber of Secrets	The Deathly Hallows	The Name of the Rose
A	The Name of the Rose	The Prisoner of Azkaban	The Chamber of Secrets	The Deathly Hallows	The Goblet of Fire
E	The Deathly Hallows	The Goblet of Fire	The Prisoner of Azkaban	The Chamber of Secrets	The Name of the Rose
A	Newsweek	Vogue	Elle	Cosmopolitan	Glamour
A	Newsweek	Cosmopolitan	Glamour	Vogue	Elle
A	Newsweek	Glamour	Vogue	Cosmopolitan	Elle
E	Vogue	Glamour	Elle	Cosmopolitan	Newsweek
D	Cosmopolitan	Glamour	Elle	Newsweek	Vogue
