C	Yelp	Uber	Verizon	Instagram	Facebook
D	Hinduism	Shintoism	Buddhism	Mormonism	Taoism
C	Shintoism	Taoism	Mormonism	Hinduism	Buddhism
A	Mormonism	Taoism	Buddhism	Shintoism	Hinduism
A	Mormonism	Taoism	Hinduism	Shintoism	Buddhism
C	Shintoism	Taoism	Mormonism	Hinduism	Buddhism
A	Kabul	Mumbai	Bangalore	Jaipur	Delhi
A	Kabul	Jaipur	Bangalore	Mumbai	Delhi
E	Bangalore	Mumbai	Jaipur	Delhi	Kabul
A	Kabul	Jaipur	Delhi	Mumbai	Bangalore
B	Mumbai	Kabul	Delhi	Jaipur	Bangalore
A	Mount Everest	Mount St. Helens	Krakatoa	Vesuvius	Mount Fuji
C	Mount Fuji	Vesuvius	Mount Everest	Mount St. Helens	Krakatoa
C	Mount St. Helens	Krakatoa	Mount Everest	Vesuvius	Mount Fuji
C	Krakatoa	Vesuvius	Mount Everest	Mount Fuji	Mount St. Helens
B	Mount St. Helens	Mount Everest	Vesuvius	Mount Fuji	Krakatoa
D	Japan	Korea	China	Iceland	Nepal
C	Japan	China	Iceland	Nepal	Korea
B	China	Iceland	Nepal	Japan	Korea
A	Iceland	Korea	Nepal	Japan	China
A	Iceland	Nepal	Korea	China	Japan
A	Vespa	Ferrari	Porsche	Lamborghini	Jaguar
E	Jaguar	Porsche	Ferrari	Lamborghini	Vespa
E	Ferrari	Jaguar	Porsche	Lamborghini	Vespa
D	Porsche	Lamborghini	Ferrari	Vespa	Jaguar
E	Porsche	Lamborghini	Ferrari	Jaguar	Vespa
A	Dave Matthews	Snoop Dogg	Dr. Dre	Eminem	Kanye West
C	Kanye West	Dr. Dre	Dave Matthews	Eminem	Snoop Dogg
C	Snoop Dogg	Kanye West	Dave Matthews	Dr. Dre	Eminem
B	Snoop Dogg	Dave Matthews	Dr. Dre	Kanye West	Eminem
E	Eminem	Kanye West	Snoop Dogg	Dr. Dre	Dave Matthews
E	Daffy Duck	Donald Duck	Tweety	Woodstock	Lassie
A	Lassie	Daffy Duck	Tweety	Woodstock	Donald Duck
A	Lassie	Donald Duck	Tweety	Woodstock	Daffy Duck
E	Woodstock	Daffy Duck	Donald Duck	Tweety	Lassie
E	Woodstock	Daffy Duck	Donald Duck	Tweety	Lassie
A	Clark Kent	Harry Potter	Ron Weasley	Draco Malfoy	Dumbledore
A	Clark Kent	Harry Potter	Ron Weasley	Draco Malfoy	Dumbledore
C	Harry Potter	Draco Malfoy	Clark Kent	Dumbledore	Ron Weasley
D	Harry Potter	Draco Malfoy	Dumbledore	Clark Kent	Ron Weasley
A	Clark Kent	Dumbledore	Ron Weasley	Draco Malfoy	Harry Potter
D	Superman	The Walking Dead	Archie	Gone With the Wind	X-Men
A	Gone With the Wind	X-Men	The Walking Dead	Archie	Superman
E	X-Men	The Walking Dead	Superman	Archie	Gone With the Wind
B	Superman	Gone With the Wind	X-Men	Archie	The Walking Dead
E	Superman	The Walking Dead	X-Men	Archie	Gone With the Wind
D	Bogota	Santiago	Lima	Madrid	Caracas
A	Madrid	Caracas	Santiago	Bogota	Lima
D	Lima	Caracas	Santiago	Madrid	Bogota
E	Lima	Caracas	Santiago	Bogota	Madrid
A	Madrid	Caracas	Lima	Bogota	Santiago
B	Pyramids	Eiffel Tower	Hanging Gardens of Babylon	Colossus of Rhodes	Lighthouse of Alexandria
A	Eiffel Tower	Lighthouse of Alexandria	Hanging Gardens of Babylon	Colossus of Rhodes	Pyramids
A	Eiffel Tower	Hanging Gardens of Babylon	Pyramids	Lighthouse of Alexandria	Colossus of Rhodes
E	Lighthouse of Alexandria	Pyramids	Hanging Gardens of Babylon	Colossus of Rhodes	Eiffel Tower
D	Colossus of Rhodes	Hanging Gardens of Babylon	Pyramids	Eiffel Tower	Lighthouse of Alexandria
E	Chris Evert Lloyd	Venus Williams	Martina Navratilova	Serena Williams	Annika Sorenstam
E	Venus Williams	Martina Navratilova	Serena Williams	Chris Evert Lloyd	Annika Sorenstam
B	Venus Williams	Annika Sorenstam	Serena Williams	Martina Navratilova	Chris Evert Lloyd
A	Annika Sorenstam	Chris Evert Lloyd	Martina Navratilova	Venus Williams	Serena Williams
C	Martina Navratilova	Serena Williams	Annika Sorenstam	Chris Evert Lloyd	Venus Williams
D	Oliver Twist	A Tale of Two Cities	Great Expectations	Pride and Prejudice	Little Dorritt
C	Great Expectations	A Tale of Two Cities	Pride and Prejudice	Oliver Twist	Little Dorritt
B	Little Dorritt	Pride and Prejudice	A Tale of Two Cities	Oliver Twist	Great Expectations
A	Pride and Prejudice	Little Dorritt	Oliver Twist	A Tale of Two Cities	Great Expectations
D	A Tale of Two Cities	Little Dorritt	Great Expectations	Pride and Prejudice	Oliver Twist
C	Moscow	Omsk	Ottawa	Saint Petersburg	Volgograd
E	Omsk	Moscow	Volgograd	Saint Petersburg	Ottawa
C	Volgograd	Moscow	Ottawa	Omsk	Saint Petersburg
B	Saint Petersburg	Ottawa	Moscow	Volgograd	Omsk
A	Ottawa	Saint Petersburg	Volgograd	Moscow	Omsk
C	Hamburg	Frankfurt	Bloomberg	Munich	Berlin
A	Bloomberg	Frankfurt	Berlin	Munich	Hamburg
B	Hamburg	Bloomberg	Munich	Berlin	Frankfurt
A	Bloomberg	Munich	Berlin	Frankfurt	Hamburg
C	Hamburg	Frankfurt	Bloomberg	Berlin	Munich
E	NCIS	NYPD Blue	Law & Order	CSI	My Little Pony
E	NCIS	CSI	Law & Order	NYPD Blue	My Little Pony
A	My Little Pony	NCIS	CSI	NYPD Blue	Law & Order
E	CSI	NCIS	NYPD Blue	Law & Order	My Little Pony
C	NCIS	Law & Order	My Little Pony	NYPD Blue	CSI
A	Auckland	Melbourne	Sydney	Perth	Canberra
B	Perth	Auckland	Sydney	Canberra	Melbourne
C	Sydney	Perth	Auckland	Canberra	Melbourne
A	Auckland	Sydney	Canberra	Perth	Melbourne
C	Canberra	Perth	Auckland	Sydney	Melbourne
C	The Thinker	Venus de Milo	Mona Lisa	Statue of David	Pieta
C	The Thinker	Venus de Milo	Mona Lisa	Statue of David	Pieta
E	Venus de Milo	Statue of David	Pieta	The Thinker	Mona Lisa
A	Mona Lisa	The Thinker	Pieta	Venus de Milo	Statue of David
E	Pieta	The Thinker	Venus de Milo	Statue of David	Mona Lisa
